farm_uid,day_index,crop_type,soil_type,crop_growth_stage,season,region,soil_moisture,temperature,humidity,rainfall_mm,area_hectares,previous_irrigation_mm,irrigation_type,water_source,mulching_used,water_required_mm,irrigation_need,data_source
183,98,Cotton,Alluvial,Harvest,Rabi,South,37.75,18.95,46,0.0,6.08,0.0,Rainfed,Rainwater,No,15.03,Medium,synthetic_sequence
183,99,Cotton,Alluvial,Harvest,Rabi,South,38.16,24.32,60,0.0,6.08,15.03,Rainfed,Rainwater,No,23.43,Low,synthetic_sequence
183,100,Cotton,Alluvial,Harvest,Rabi,South,37.65,24.82,51,0.0,6.08,0.0,Rainfed,Rainwater,No,26.72,Medium,synthetic_sequence
183,101,Cotton,Alluvial,Harvest,Rabi,South,37.23,20.82,63,0.0,6.08,0.0,Rainfed,Rainwater,No,12.75,Medium,synthetic_sequence
183,102,Cotton,Alluvial,Harvest,Rabi,South,37.58,14.74,69,6.48,6.08,0.0,Rainfed,Rainwater,No,15.81,Medium,synthetic_sequence
183,103,Cotton,Alluvial,Harvest,Rabi,South,37.22,17.58,53,0.0,6.08,0.0,Rainfed,Rainwater,No,29.75,Medium,synthetic_sequence
183,104,Cotton,Alluvial,Harvest,Rabi,South,36.83,19.23,58,0.0,6.08,0.0,Rainfed,Rainwater,No,23.07,Medium,synthetic_sequence
183,105,Cotton,Alluvial,Harvest,Rabi,South,37.16,26.37,49,8.69,6.08,0.0,Rainfed,Rainwater,No,17.92,Medium,synthetic_sequence
183,106,Cotton,Alluvial,Harvest,Rabi,South,36.63,25.82,55,0.0,6.08,0.0,Rainfed,Rainwater,No,22.83,Medium,synthetic_sequence
183,107,Cotton,Alluvial,Harvest,Rabi,South,36.34,14.44,42,0.0,6.08,0.0,Rainfed,Rainwater,No,16.66,Medium,synthetic_sequence
183,108,Cotton,Alluvial,Harvest,Rabi,South,36.49,15.32,52,4.57,6.08,0.0,Rainfed,Rainwater,No,23.92,Medium,synthetic_sequence
183,109,Cotton,Alluvial,Harvest,Rabi,South,38.56,16.8,54,9.84,6.08,23.92,Rainfed,Rainwater,No,26.42,Low,synthetic_sequence
183,110,Cotton,Alluvial,Harvest,Rabi,South,38.2,17.85,60,0.0,6.08,0.0,Rainfed,Rainwater,No,25.59,Low,synthetic_sequence
183,111,Cotton,Alluvial,Harvest,Rabi,South,37.91,14.32,64,0.0,6.08,0.0,Rainfed,Rainwater,No,20.68,Medium,synthetic_sequence
183,112,Cotton,Alluvial,Harvest,Rabi,South,38.76,19.21,47,0.0,6.08,20.68,Rainfed,Rainwater,No,18.34,Low,synthetic_sequence
183,113,Cotton,Alluvial,Harvest,Rabi,South,39.25,29.99,56,0.0,6.08,18.34,Rainfed,Rainwater,No,18.37,Low,synthetic_sequence
183,114,Cotton,Alluvial,Harvest,Rabi,South,38.97,13.58,59,0.0,6.08,0.0,Rainfed,Rainwater,No,23.11,Low,synthetic_sequence
183,115,Cotton,Alluvial,Harvest,Rabi,South,38.59,18.56,53,0.0,6.08,0.0,Rainfed,Rainwater,No,21.43,Low,synthetic_sequence
183,116,Cotton,Alluvial,Harvest,Rabi,South,38.19,19.98,63,0.0,6.08,0.0,Rainfed,Rainwater,No,17.3,Low,synthetic_sequence
183,117,Cotton,Alluvial,Harvest,Rabi,South,37.79,19.38,55,0.0,6.08,0.0,Rainfed,Rainwater,No,17.04,Medium,synthetic_sequence
183,118,Cotton,Alluvial,Harvest,Rabi,South,39.29,21.4,77,9.15,6.08,17.04,Rainfed,Rainwater,No,20.47,Low,synthetic_sequence
183,119,Cotton,Alluvial,Harvest,Rabi,South,38.92,18.17,45,0.0,6.08,0.0,Rainfed,Rainwater,No,18.63,Low,synthetic_sequence
184,0,Sugarcane,Peaty,Sowing,Kharif,West,47.58,33.75,76,0.0,15.67,0.0,Rainfed,Groundwater,Yes,18.21,Low,synthetic_sequence
184,1,Sugarcane,Peaty,Sowing,Kharif,West,49.82,28.8,84,26.01,15.67,0.0,Rainfed,Groundwater,Yes,6.94,Low,synthetic_sequence
184,2,Sugarcane,Peaty,Sowing,Kharif,West,49.43,31.2,71,0.0,15.67,0.0,Rainfed,Groundwater,Yes,10.14,Low,synthetic_sequence
184,3,Sugarcane,Peaty,Sowing,Kharif,West,49.03,31.79,77,0.0,15.67,0.0,Rainfed,Groundwater,Yes,17.1,Low,synthetic_sequence
184,4,Sugarcane,Peaty,Sowing,Kharif,West,48.68,28.35,81,0.0,15.67,0.0,Rainfed,Groundwater,Yes,14.53,Low,synthetic_sequence
184,5,Sugarcane,Peaty,Sowing,Kharif,West,49.11,35.17,88,0.0,15.67,14.53,Rainfed,Groundwater,Yes,9.44,Low,synthetic_sequence
184,6,Sugarcane,Peaty,Sowing,Kharif,West,51.53,32.71,71,22.6,15.67,9.44,Rainfed,Groundwater,Yes,12.55,Low,synthetic_sequence
184,7,Sugarcane,Peaty,Sowing,Kharif,West,53.75,33.89,72,26.49,15.67,0.0,Rainfed,Groundwater,Yes,4.39,Low,synthetic_sequence
184,8,Sugarcane,Peaty,Sowing,Kharif,West,55.04,28.08,86,16.4,15.67,0.0,Rainfed,Groundwater,Yes,2.18,Low,synthetic_sequence
184,9,Sugarcane,Peaty,Sowing,Kharif,West,54.66,30.46,69,0.0,15.67,0.0,Rainfed,Groundwater,Yes,5.2,Low,synthetic_sequence
184,10,Sugarcane,Peaty,Sowing,Kharif,West,54.3,29.06,83,0.0,15.67,0.0,Rainfed,Groundwater,Yes,7.28,Low,synthetic_sequence
184,11,Sugarcane,Peaty,Sowing,Kharif,West,53.93,29.66,69,0.0,15.67,0.0,Rainfed,Groundwater,Yes,1.7,Low,synthetic_sequence
184,12,Sugarcane,Peaty,Sowing,Kharif,West,54.6,31.44,82,10.7,15.67,0.0,Rainfed,Groundwater,Yes,0.3,Low,synthetic_sequence
184,13,Sugarcane,Peaty,Sowing,Kharif,West,57.82,28.11,68,35.69,15.67,0.0,Rainfed,Groundwater,Yes,2.92,Low,synthetic_sequence
184,14,Sugarcane,Peaty,Sowing,Kharif,West,57.48,27.41,71,0.0,15.67,0.0,Rainfed,Groundwater,Yes,11.45,Low,synthetic_sequence
184,15,Sugarcane,Peaty,Sowing,Kharif,West,57.1,30.01,77,0.0,15.67,0.0,Rainfed,Groundwater,Yes,8.57,Low,synthetic_sequence
184,16,Sugarcane,Peaty,Sowing,Kharif,West,59.51,24.59,89,27.17,15.67,0.0,Rainfed,Groundwater,Yes,11.41,Low,synthetic_sequence
184,17,Sugarcane,Peaty,Sowing,Kharif,West,59.14,30.04,69,0.0,15.67,0.0,Rainfed,Groundwater,Yes,0.97,Low,synthetic_sequence
184,18,Sugarcane,Peaty,Sowing,Kharif,West,60.72,25.92,72,19.09,15.67,0.0,Rainfed,Groundwater,Yes,7.99,Low,synthetic_sequence
184,19,Sugarcane,Peaty,Sowing,Kharif,West,60.31,32.74,80,0.0,15.67,0.0,Rainfed,Groundwater,Yes,5.46,Low,synthetic_sequence
184,20,Sugarcane,Peaty,Sowing,Kharif,West,62.26,25.61,78,22.63,15.67,0.0,Rainfed,Groundwater,Yes,6.8,Low,synthetic_sequence
184,21,Sugarcane,Peaty,Sowing,Kharif,West,63.36,31.07,84,14.96,15.67,0.0,Rainfed,Groundwater,Yes,8.95,Low,synthetic_sequence
184,22,Sugarcane,Peaty,Sowing,Kharif,West,63.02,27.72,83,0.0,15.67,0.0,Rainfed,Groundwater,Yes,3.16,Low,synthetic_sequence
184,23,Sugarcane,Peaty,Sowing,Kharif,West,62.75,21.04,85,0.0,15.67,0.0,Rainfed,Groundwater,Yes,4.48,Low,synthetic_sequence
184,24,Sugarcane,Peaty,Sowing,Kharif,West,63.61,30.67,72,12.4,15.67,0.0,Rainfed,Groundwater,Yes,0.0,Low,synthetic_sequence
184,25,Sugarcane,Peaty,Sowing,Kharif,West,63.28,26.18,83,0.0,15.67,0.0,Rainfed,Groundwater,Yes,5.99,Low,synthetic_sequence
184,26,Sugarcane,Peaty,Sowing,Kharif,West,62.97,25.11,72,0.0,15.67,0.0,Rainfed,Groundwater,Yes,0.29,Low,synthetic_sequence
184,27,Sugarcane,Peaty,Sowing,Kharif,West,65.32,28.57,70,27.09,15.67,0.0,Rainfed,Groundwater,Yes,4.15,Low,synthetic_sequence
184,28,Sugarcane,Peaty,Sowing,Kharif,West,64.95,29.94,83,0.0,15.67,0.0,Rainfed,Groundwater,Yes,0.0,Low,synthetic_sequence
184,29,Sugarcane,Peaty,Sowing,Kharif,West,65.88,26.71,73,12.66,15.67,0.0,Rainfed,Groundwater,Yes,2.44,Low,synthetic_sequence
184,30,Sugarcane,Peaty,Vegetative,Kharif,West,66.74,25.42,58,13.17,15.67,0.0,Rainfed,Groundwater,Yes,1.04,Low,synthetic_sequence
184,31,Sugarcane,Peaty,Vegetative,Kharif,West,67.95,28.75,86,17.17,15.67,0.0,Rainfed,Groundwater,Yes,4.46,Low,synthetic_sequence
184,32,Sugarcane,Peaty,Vegetative,Kharif,West,68.55,31.42,79,11.65,15.67,0.0,Rainfed,Groundwater,Yes,9.99,Low,synthetic_sequence
184,33,Sugarcane,Peaty,Vegetative,Kharif,West,70.72,31.92,70,27.4,15.67,0.0,Rainfed,Groundwater,Yes,11.52,Low,synthetic_sequence
184,34,Sugarcane,Peaty,Vegetative,Kharif,West,70.19,29.96,75,0.0,15.67,0.0,Rainfed,Groundwater,Yes,8.6,Low,synthetic_sequence
184,35,Sugarcane,Peaty,Vegetative,Kharif,West,70.95,25.94,79,12.24,15.67,0.0,Rainfed,Groundwater,Yes,6.44,Low,synthetic_sequence
184,36,Sugarcane,Peaty,Vegetative,Kharif,West,71.9,30.53,76,15.0,15.67,0.0,Rainfed,Groundwater,Yes,7.14,Low,synthetic_sequence
184,37,Sugarcane,Peaty,Vegetative,Kharif,West,72.78,32.3,74,14.58,15.67,0.0,Rainfed,Groundwater,Yes,10.79,Low,synthetic_sequence
184,38,Sugarcane,Peaty,Vegetative,Kharif,West,72.14,35.81,87,0.0,15.67,0.0,Rainfed,Groundwater,Yes,2.66,Low,synthetic_sequence
184,39,Sugarcane,Peaty,Vegetative,Kharif,West,71.78,29.47,83,0.0,15.67,2.66,Rainfed,Groundwater,Yes,7.06,Low,synthetic_sequence
184,40,Sugarcane,Peaty,Vegetative,Kharif,West,71.27,28.49,73,0.0,15.67,0.0,Rainfed,Groundwater,Yes,7.87,Low,synthetic_sequence
184,41,Sugarcane,Peaty,Vegetative,Kharif,West,70.77,27.7,82,0.0,15.67,0.0,Rainfed,Groundwater,Yes,0.82,Low,synthetic_sequence
184,42,Sugarcane,Peaty,Vegetative,Kharif,West,70.32,25.35,68,0.0,15.67,0.0,Rainfed,Groundwater,Yes,5.19,Low,synthetic_sequence
184,43,Sugarcane,Peaty,Vegetative,Kharif,West,69.79,29.45,77,0.0,15.67,0.0,Rainfed,Groundwater,Yes,9.49,Low,synthetic_sequence
184,44,Sugarcane,Peaty,Vegetative,Kharif,West,69.59,30.56,80,3.42,15.67,0.0,Rainfed,Groundwater,Yes,8.93,Low,synthetic_sequence
184,45,Sugarcane,Peaty,Vegetative,Kharif,West,69.11,26.87,73,0.0,15.67,0.0,Rainfed,Groundwater,Yes,5.05,Low,synthetic_sequence
184,46,Sugarcane,Peaty,Vegetative,Kharif,West,68.62,27.44,90,0.0,15.67,0.0,Rainfed,Groundwater,Yes,0.0,Low,synthetic_sequence
184,47,Sugarcane,Peaty,Vegetative,Kharif,West,68.11,28.43,79,0.0,15.67,0.0,Rainfed,Groundwater,Yes,1.85,Low,synthetic_sequence
184,48,Sugarcane,Peaty,Vegetative,Kharif,West,67.62,27.85,88,0.0,15.67,0.0,Rainfed,Groundwater,Yes,8.21,Low,synthetic_sequence
184,49,Sugarcane,Peaty,Vegetative,Kharif,West,67.52,33.12,81,0.0,15.67,8.21,Rainfed,Groundwater,Yes,14.7,Low,synthetic_sequence
184,50,Sugarcane,Peaty,Vegetative,Kharif,West,66.92,33.26,80,0.0,15.67,0.0,Rainfed,Groundwater,Yes,7.32,Low,synthetic_sequence
184,51,Sugarcane,Peaty,Vegetative,Kharif,West,67.56,25.8,80,10.99,15.67,0.0,Rainfed,Groundwater,Yes,9.1,Low,synthetic_sequence
184,52,Sugarcane,Peaty,Vegetative,Kharif,West,67.01,30.79,73,0.0,15.67,0.0,Rainfed,Groundwater,Yes,0.0,Low,synthetic_sequence
184,53,Sugarcane,Peaty,Vegetative,Kharif,West,66.37,35.95,79,0.0,15.67,0.0,Rainfed,Groundwater,Yes,7.81,Low,synthetic_sequence
184,54,Sugarcane,Peaty,Vegetative,Kharif,West,65.84,29.5,72,0.0,15.67,0.0,Rainfed,Groundwater,Yes,7.48,Low,synthetic_sequence
184,55,Sugarcane,Peaty,Vegetative,Kharif,West,65.3,30.23,72,0.0,15.67,0.0,Rainfed,Groundwater,Yes,0.0,Low,synthetic_sequence
184,56,Sugarcane,Peaty,Vegetative,Kharif,West,64.81,27.68,73,0.0,15.67,0.0,Rainfed,Groundwater,Yes,13.32,Low,synthetic_sequence
184,57,Sugarcane,Peaty,Vegetative,Kharif,West,64.23,32.46,73,0.0,15.67,0.0,Rainfed,Groundwater,Yes,7.38,Low,synthetic_sequence
184,58,Sugarcane,Peaty,Vegetative,Kharif,West,64.2,26.59,88,0.0,15.67,7.38,Rainfed,Groundwater,Yes,12.02,Low,synthetic_sequence
184,59,Sugarcane,Peaty,Vegetative,Kharif,West,64.37,30.57,71,0.0,15.67,12.02,Rainfed,Groundwater,Yes,6.59,Low,synthetic_sequence
184,60,Sugarcane,Peaty,Flowering,Kharif,West,65.68,28.18,75,19.63,15.67,0.0,Rainfed,Groundwater,Yes,7.38,Low,synthetic_sequence
184,61,Sugarcane,Peaty,Flowering,Kharif,West,65.11,24.8,69,0.0,15.67,0.0,Rainfed,Groundwater,Yes,8.75,Low,synthetic_sequence
184,62,Sugarcane,Peaty,Flowering,Kharif,West,64.3,34.55,75,0.0,15.67,0.0,Rainfed,Groundwater,Yes,7.49,Low,synthetic_sequence
184,63,Sugarcane,Peaty,Flowering,Kharif,West,63.69,26.6,93,0.0,15.67,0.0,Rainfed,Groundwater,Yes,2.53,Low,synthetic_sequence
184,64,Sugarcane,Peaty,Flowering,Kharif,West,63.98,29.6,73,9.8,15.67,0.0,Rainfed,Groundwater,Yes,4.33,Low,synthetic_sequence
184,65,Sugarcane,Peaty,Flowering,Kharif,West,65.63,29.51,82,23.39,15.67,0.0,Rainfed,Groundwater,Yes,11.3,Low,synthetic_sequence
184,66,Sugarcane,Peaty,Flowering,Kharif,West,67.06,26.13,80,20.38,15.67,0.0,Rainfed,Groundwater,Yes,5.72,Low,synthetic_sequence
184,67,Sugarcane,Peaty,Flowering,Kharif,West,66.83,24.87,81,0.0,15.67,5.72,Rainfed,Groundwater,Yes,11.59,Low,synthetic_sequence
184,68,Sugarcane,Peaty,Flowering,Kharif,West,68.97,27.27,67,27.69,15.67,0.0,Rainfed,Groundwater,Yes,4.66,Low,synthetic_sequence
184,69,Sugarcane,Peaty,Flowering,Kharif,West,68.32,27.96,90,0.0,15.67,0.0,Rainfed,Groundwater,Yes,10.71,Low,synthetic_sequence
184,70,Sugarcane,Peaty,Flowering,Kharif,West,67.56,32.8,81,0.0,15.67,0.0,Rainfed,Groundwater,Yes,7.72,Low,synthetic_sequence
184,71,Sugarcane,Peaty,Flowering,Kharif,West,68.49,30.71,83,16.43,15.67,0.0,Rainfed,Groundwater,Yes,10.52,Low,synthetic_sequence
184,72,Sugarcane,Peaty,Flowering,Kharif,West,69.98,27.77,78,21.36,15.67,0.0,Rainfed,Groundwater,Yes,0.58,Low,synthetic_sequence
184,73,Sugarcane,Peaty,Flowering,Kharif,West,69.41,24.59,84,0.0,15.67,0.0,Rainfed,Groundwater,Yes,4.57,Low,synthetic_sequence
184,74,Sugarcane,Peaty,Flowering,Kharif,West,70.28,30.79,77,15.91,15.67,0.0,Rainfed,Groundwater,Yes,0.75,Low,synthetic_sequence
184,75,Sugarcane,Peaty,Flowering,Kharif,West,69.57,30.53,85,0.0,15.67,0.0,Rainfed,Groundwater,Yes,19.26,Low,synthetic_sequence
184,76,Sugarcane,Peaty,Flowering,Kharif,West,70.83,36.33,78,21.05,15.67,0.0,Rainfed,Groundwater,Yes,3.18,Low,synthetic_sequence
184,77,Sugarcane,Peaty,Flowering,Kharif,West,70.15,29.7,78,0.0,15.67,0.0,Rainfed,Groundwater,Yes,8.2,Low,synthetic_sequence
184,78,Sugarcane,Peaty,Flowering,Kharif,West,71.59,27.69,76,20.91,15.67,0.0,Rainfed,Groundwater,Yes,9.91,Low,synthetic_sequence
184,79,Sugarcane,Peaty,Flowering,Kharif,West,73.54,28.29,69,20.06,15.67,9.91,Rainfed,Groundwater,Yes,6.15,Low,synthetic_sequence
184,80,Sugarcane,Peaty,Flowering,Kharif,West,72.86,29.17,89,0.0,15.67,0.0,Rainfed,Groundwater,Yes,11.14,Low,synthetic_sequence
184,81,Sugarcane,Peaty,Flowering,Kharif,West,72.15,30.68,84,0.0,15.67,0.0,Rainfed,Groundwater,Yes,6.75,Low,synthetic_sequence
184,82,Sugarcane,Peaty,Flowering,Kharif,West,73.51,33.49,74,21.43,15.67,0.0,Rainfed,Groundwater,Yes,6.43,Low,synthetic_sequence
184,83,Sugarcane,Peaty,Flowering,Kharif,West,73.97,27.41,79,10.96,15.67,0.0,Rainfed,Groundwater,Yes,16.08,Low,synthetic_sequence
184,84,Sugarcane,Peaty,Flowering,Kharif,West,73.37,25.88,68,0.0,15.67,0.0,Rainfed,Groundwater,Yes,4.58,Low,synthetic_sequence
184,85,Sugarcane,Peaty,Flowering,Kharif,West,75.09,28.91,76,23.84,15.67,0.0,Rainfed,Groundwater,Yes,3.07,Low,synthetic_sequence
184,86,Sugarcane,Peaty,Flowering,Kharif,West,74.48,26.14,85,0.0,15.67,0.0,Rainfed,Groundwater,Yes,5.51,Low,synthetic_sequence
184,87,Sugarcane,Peaty,Flowering,Kharif,West,73.89,25.5,87,0.0,15.67,0.0,Rainfed,Groundwater,Yes,5.11,Low,synthetic_sequence
184,88,Sugarcane,Peaty,Flowering,Kharif,West,75.19,30.3,69,20.06,15.67,0.0,Rainfed,Groundwater,Yes,4.04,Low,synthetic_sequence
184,89,Sugarcane,Peaty,Flowering,Kharif,West,76.35,31.23,80,18.83,15.67,0.0,Rainfed,Groundwater,Yes,6.0,Low,synthetic_sequence
184,90,Sugarcane,Peaty,Harvest,Kharif,West,75.98,34.0,54,0.0,15.67,0.0,Rainfed,Groundwater,Yes,0.75,Low,synthetic_sequence
184,91,Sugarcane,Peaty,Harvest,Kharif,West,77.25,25.54,79,15.36,15.67,0.0,Rainfed,Groundwater,Yes,10.33,Low,synthetic_sequence
184,92,Sugarcane,Peaty,Harvest,Kharif,West,76.91,31.48,74,0.0,15.67,0.0,Rainfed,Groundwater,Yes,4.69,Low,synthetic_sequence
184,93,Sugarcane,Peaty,Harvest,Kharif,West,78.0,30.37,91,25.85,15.67,0.0,Rainfed,Groundwater,Yes,4.14,Low,synthetic_sequence
184,94,Sugarcane,Peaty,Harvest,Kharif,West,78.0,26.46,86,14.64,15.67,0.0,Rainfed,Groundwater,Yes,1.93,Low,synthetic_sequence
184,95,Sugarcane,Peaty,Harvest,Kharif,West,77.83,26.98,89,0.0,15.67,1.93,Rainfed,Groundwater,Yes,9.58,Low,synthetic_sequence
184,96,Sugarcane,Peaty,Harvest,Kharif,West,78.0,25.09,80,19.67,15.67,9.58,Rainfed,Groundwater,Yes,4.82,Low,synthetic_sequence
184,97,Sugarcane,Peaty,Harvest,Kharif,West,78.0,28.84,71,20.76,15.67,4.82,Rainfed,Groundwater,Yes,5.95,Low,synthetic_sequence
184,98,Sugarcane,Peaty,Harvest,Kharif,West,78.0,27.0,86,17.63,15.67,0.0,Rainfed,Groundwater,Yes,0.0,Low,synthetic_sequence
184,99,Sugarcane,Peaty,Harvest,Kharif,West,78.0,27.29,61,20.87,15.67,0.0,Rainfed,Groundwater,Yes,5.23,Low,synthetic_sequence
184,100,Sugarcane,Peaty,Harvest,Kharif,West,78.0,23.11,83,28.22,15.67,0.0,Rainfed,Groundwater,Yes,3.79,Low,synthetic_sequence
184,101,Sugarcane,Peaty,Harvest,Kharif,West,78.0,27.29,82,15.46,15.67,0.0,Rainfed,Groundwater,Yes,3.65,Low,synthetic_sequence
184,102,Sugarcane,Peaty,Harvest,Kharif,West,77.65,32.96,89,0.0,15.67,0.0,Rainfed,Groundwater,Yes,2.8,Low,synthetic_sequence
184,103,Sugarcane,Peaty,Harvest,Kharif,West,77.35,27.34,73,0.0,15.67,0.0,Rainfed,Groundwater,Yes,13.39,Low,synthetic_sequence
184,104,Sugarcane,Peaty,Harvest,Kharif,West,77.07,26.48,69,0.0,15.67,0.0,Rainfed,Groundwater,Yes,10.78,Low,synthetic_sequence
184,105,Sugarcane,Peaty,Harvest,Kharif,West,78.0,29.6,95,24.91,15.67,0.0,Rainfed,Groundwater,Yes,1.74,Low,synthetic_sequence
184,106,Sugarcane,Peaty,Harvest,Kharif,West,77.67,30.91,86,0.0,15.67,0.0,Rainfed,Groundwater,Yes,5.02,Low,synthetic_sequence
184,107,Sugarcane,Peaty,Harvest,Kharif,West,77.41,24.11,74,0.0,15.67,0.0,Rainfed,Groundwater,Yes,4.51,Low,synthetic_sequence
184,108,Sugarcane,Peaty,Harvest,Kharif,West,78.0,30.63,70,25.33,15.67,0.0,Rainfed,Groundwater,Yes,6.65,Low,synthetic_sequence
184,109,Sugarcane,Peaty,Harvest,Kharif,West,78.0,28.1,91,37.65,15.67,0.0,Rainfed,Groundwater,Yes,4.57,Low,synthetic_sequence
184,110,Sugarcane,Peaty,Harvest,Kharif,West,78.0,33.29,71,19.1,15.67,0.0,Rainfed,Groundwater,Yes,4.1,Low,synthetic_sequence
184,111,Sugarcane,Peaty,Harvest,Kharif,West,77.69,29.4,66,0.0,15.67,0.0,Rainfed,Groundwater,Yes,7.24,Low,synthetic_sequence
184,112,Sugarcane,Peaty,Harvest,Kharif,West,77.36,30.61,81,0.0,15.67,0.0,Rainfed,Groundwater,Yes,0.26,Low,synthetic_sequence
184,113,Sugarcane,Peaty,Harvest,Kharif,West,77.08,26.21,86,0.0,15.67,0.0,Rainfed,Groundwater,Yes,2.03,Low,synthetic_sequence
184,114,Sugarcane,Peaty,Harvest,Kharif,West,76.72,33.26,72,0.0,15.67,0.0,Rainfed,Groundwater,Yes,0.32,Low,synthetic_sequence
184,115,Sugarcane,Peaty,Harvest,Kharif,West,78.0,27.3,79,30.62,15.67,0.0,Rainfed,Groundwater,Yes,0.0,Low,synthetic_sequence
184,116,Sugarcane,Peaty,Harvest,Kharif,West,78.0,28.18,68,16.76,15.67,0.0,Rainfed,Groundwater,Yes,7.15,Low,synthetic_sequence
184,117,Sugarcane,Peaty,Harvest,Kharif,West,78.0,27.23,79,15.67,15.67,7.15,Rainfed,Groundwater,Yes,0.0,Low,synthetic_sequence
184,118,Sugarcane,Peaty,Harvest,Kharif,West,78.0,30.71,82,15.54,15.67,0.0,Rainfed,Groundwater,Yes,0.14,Low,synthetic_sequence
184,119,Sugarcane,Peaty,Harvest,Kharif,West,77.69,29.2,71,0.0,15.67,0.0,Rainfed,Groundwater,Yes,0.0,Low,synthetic_sequence
185,0,Coconut,Silty,Sowing,Zaid,Central,34.22,34.69,47,0.0,0.62,0.0,Sprinkler,River,No,30.14,Medium,synthetic_sequence
185,1,Coconut,Silty,Sowing,Zaid,Central,33.44,34.65,42,0.0,0.62,0.0,Sprinkler,River,No,27.78,Medium,synthetic_sequence
185,2,Coconut,Silty,Sowing,Zaid,Central,32.79,29.02,42,0.0,0.62,0.0,Sprinkler,River,No,32.93,Medium,synthetic_sequence
185,3,Coconut,Silty,Sowing,Zaid,Central,34.06,31.45,46,0.0,0.62,32.93,Sprinkler,River,No,22.42,Medium,synthetic_sequence
185,4,Coconut,Silty,Sowing,Zaid,Central,33.45,26.82,41,0.0,0.62,0.0,Sprinkler,River,No,23.56,Medium,synthetic_sequence
185,5,Coconut,Silty,Sowing,Zaid,Central,32.8,29.06,42,0.0,0.62,0.0,Sprinkler,River,No,26.81,Medium,synthetic_sequence
185,6,Coconut,Silty,Sowing,Zaid,Central,32.11,30.44,42,0.0,0.62,0.0,Sprinkler,River,No,37.41,Medium,synthetic_sequence
185,7,Coconut,Silty,Sowing,Zaid,Central,31.89,30.48,43,4.65,0.62,0.0,Sprinkler,River,No,24.83,Medium,synthetic_sequence
185,8,Coconut,Silty,Sowing,Zaid,Central,31.48,37.32,39,4.31,0.62,0.0,Sprinkler,River,No,25.0,Medium,synthetic_sequence
185,9,Coconut,Silty,Sowing,Zaid,Central,32.34,28.57,26,0.0,0.62,25.0,Sprinkler,River,No,40.99,Medium,synthetic_sequence
185,10,Coconut,Silty,Sowing,Zaid,Central,34.02,34.54,64,0.0,0.62,40.99,Sprinkler,River,No,27.89,Medium,synthetic_sequence
185,11,Coconut,Silty,Sowing,Zaid,Central,33.32,31.15,50,0.0,0.62,0.0,Sprinkler,River,No,24.08,Medium,synthetic_sequence
185,12,Coconut,Silty,Sowing,Zaid,Central,34.08,30.72,36,0.0,0.62,24.08,Sprinkler,River,No,35.14,Medium,synthetic_sequence
185,13,Coconut,Silty,Sowing,Zaid,Central,33.32,33.42,54,0.0,0.62,0.0,Sprinkler,River,No,28.57,Medium,synthetic_sequence
185,14,Coconut,Silty,Sowing,Zaid,Central,34.42,27.4,38,0.0,0.62,28.57,Sprinkler,River,No,24.12,Medium,synthetic_sequence
185,15,Coconut,Silty,Sowing,Zaid,Central,33.73,30.59,46,0.0,0.62,0.0,Sprinkler,River,No,25.7,Medium,synthetic_sequence
185,16,Coconut,Silty,Sowing,Zaid,Central,34.48,35.21,45,0.0,0.62,25.7,Sprinkler,River,No,26.95,Medium,synthetic_sequence
185,17,Coconut,Silty,Sowing,Zaid,Central,33.75,32.66,31,0.0,0.62,0.0,Sprinkler,River,No,23.51,Medium,synthetic_sequence
185,18,Coconut,Silty,Sowing,Zaid,Central,33.02,32.39,50,0.0,0.62,0.0,Sprinkler,River,No,26.08,Medium,synthetic_sequence
185,19,Coconut,Silty,Sowing,Zaid,Central,32.24,34.52,32,0.0,0.62,0.0,Sprinkler,River,No,26.65,Medium,synthetic_sequence
185,20,Coconut,Silty,Sowing,Zaid,Central,32.13,27.32,48,5.06,0.62,0.0,Sprinkler,River,No,31.65,Medium,synthetic_sequence
185,21,Coconut,Silty,Sowing,Zaid,Central,31.46,30.14,36,0.0,0.62,0.0,Sprinkler,River,No,25.02,Medium,synthetic_sequence
185,22,Coconut,Silty,Sowing,Zaid,Central,32.31,28.65,36,0.0,0.62,25.02,Sprinkler,River,No,31.0,Medium,synthetic_sequence
185,23,Coconut,Silty,Sowing,Zaid,Central,31.63,30.47,47,0.0,0.62,0.0,Sprinkler,River,No,39.14,Medium,synthetic_sequence
185,24,Coconut,Silty,Sowing,Zaid,Central,31.02,27.1,26,0.0,0.62,0.0,Sprinkler,River,No,31.66,Medium,synthetic_sequence
185,25,Coconut,Silty,Sowing,Zaid,Central,30.25,34.03,34,0.0,0.62,0.0,Sprinkler,River,No,34.64,Medium,synthetic_sequence
185,26,Coconut,Silty,Sowing,Zaid,Central,29.38,38.81,45,0.0,0.62,0.0,Sprinkler,River,No,34.47,Medium,synthetic_sequence
185,27,Coconut,Silty,Sowing,Zaid,Central,28.49,39.57,50,0.0,0.62,0.0,Sprinkler,River,No,39.56,Medium,synthetic_sequence
185,28,Coconut,Silty,Sowing,Zaid,Central,27.66,36.8,50,0.0,0.62,0.0,Sprinkler,River,No,33.71,Medium,synthetic_sequence
